"Plate Number Nat","Obuid","Plate","Tbaid","Activation sent (GMT +0)","Guid"
"IT","000490000099920","DF716GE","0781964226","26/01/2018 16:35:20","15169845201302257115519866552436003329"
"IT","000490000073889","CZ100VD","0781964127","26/01/2018 16:47:43","15169852633658173436373104563922045690"
"IT","000490000072837","CH083FW","0781964267","26/01/2018 17:29:10","15169877505422237824789110288816599569"
"IT","000490000072648","CZ744SA","0781964259","27/01/2018 07:25:25","15170379259151237984549773940687356719"
"IT","000490000072653","DS853GJ","0781964143","27/01/2018 07:25:29","15170379296478982401630541726350172480"
"IT","000490000074543","CM670JF","0781964846","27/01/2018 07:54:16","15170396560765149505901997835893798215"
"IT","000490000074747","EK087GB","0781964721","27/01/2018 08:01:45","15170401053869914226406914694875195827"
"IT","000490000084326","EG324JP","0781966643","27/01/2018 08:45:52","15170427526448339603223703330231216386"
"IT","000490000097251","DK639FS","0781963285","27/01/2018 09:18:49","15170447295707457009242400985890916577"
"IT","000490000081051","FJ724LN","0781964861","27/01/2018 09:53:09","15170467890392986549245286089450957668"
"IT","000490000026524","FL008HC","0781985569","27/01/2018 10:53:09","15170503895848784918781880657701902839"
"IT","000490000097619","DV222VD","0781963616","27/01/2018 11:45:54","15170535542585132441773371340151875766"
"IT","000490000015355","EK373KY","0781972666","27/01/2018 12:05:59","15170547591799454947425009691014938507"
"IT","000490000096162","FK950RP","0781972716","27/01/2018 13:53:38","15170612189753447567708483260175197097"
"IT","000490000092442","FK879VV","0781985676","27/01/2018 14:05:22","15170619224003383368076705387736646151"
"IT","000490000074250","FK947RP","0781965058","27/01/2018 14:11:27","15170622872520236098671897608085057808"
"IT","000490000026401","FK948RP","0781972708","27/01/2018 14:21:11","15170628710926140932449394706407069824"
"IT","000490000073791","FK949RP","0781964960","27/01/2018 14:41:40","15170641000495655434110741733430459914"
"IT","000490000090809","DF401DH","0781972484","27/01/2018 14:52:22","15170647427328856180238325919855785677"
"IT","000490000095956","FK972VV","0781985684","27/01/2018 15:32:55","15170671756298727817430043079684307519"
"IT","000490000083066","FF527ZW","0781966817","27/01/2018 15:58:51","15170687316377021632444494438753285132"
"IT","000490000088160","FB532EW","0781966866","27/01/2018 16:11:51","15170695115677719524239360470573647288"
"IT","000490000073967","FK973VV","0781966163","27/01/2018 16:41:17","15170712775480757948887306847109305210"
"IT","000490000093080","EY045PS","0781972278","31/01/2018 13:17:39","15174046597642597905584160733596320455"
"IT","000490000089152","FM032SG","0781967187","31/01/2018 16:01:21","15174144816180749875817344508380554989"
"IT","000490000055959","FM034SG","0781967138","31/01/2018 16:37:08","15174166282519429801206108001490309733"
"IT","000490000073917","BR972SC","0781965637","01/02/2018 13:09:19","15174905592810983957721097637954210057"
"IT","000490000046157","EP804EX","0781985619","01/02/2018 15:23:01","15174985812685040526731236740168656551"
"IT","000490000072846","DA304KK","0781965553","02/02/2018 09:07:26","15175624463345546570303180862400371634"
"IT","000490000074217","CL706RV","0781965603","02/02/2018 10:37:15","15175678352182354696598553815304696567"
"IT","000490000085507","FG905VK","0781967252","02/02/2018 15:14:08","15175844486513758710320569611164880085"
"IT","000490000073885","FL964GB","0781965538","02/02/2018 15:21:20","15175848803890664792176808490815386484"
"IT","000490000056745","FG908VK","0781967104","02/02/2018 15:51:03","15175866634320097470547266468538811820"
"IT","000490000017293","FM904XK","0781963400","02/02/2018 15:59:25","15175871654911307187854007024225007687"
"IT","000490000088701","FM033SG","0781967161","02/02/2018 16:44:12","15175898528925802249031516406567404517"
"IT","000490000034267","FG909VK","0781967120","02/02/2018 17:25:09","15175923097566011450538734349623530696"
"IT","000490000083033","DE065XJ","0781966569","03/02/2018 08:09:09","15176453500290229308475400623868487579"
"IT","000490000089144","FK948RP","0781982913","03/02/2018 08:49:18","15176477585274473105062304597443890375"
"IT","000490000080285","FA269NX","0781964853","03/02/2018 08:54:14","15176480545191631787790696396247155146"
"IT","000490000081252","EC812TB","0781965504","03/02/2018 09:07:51","15176488716157677804282042970014988289"
"IT","000490000074488","EY009LR","0781964713","03/02/2018 09:20:07","15176496075457067401683884641808486917"
"IT","000490000074308","FD415VL","0781964739","03/02/2018 09:31:06","15176502660472542705693655841907711532"
"IT","000490000074470","FJ432KW","0781964747","03/02/2018 09:45:43","15176511434768396389742949241534817399"
"IT","000490000074406","FL677LY","0781964796","03/02/2018 10:38:53","15176543339149598936029993326418506900"
"IT","000490000055890","FM030SG","0781967229","03/02/2018 13:43:59","15176654391038370362499493503396275692"
"IT","000490000023770","FM029SG","0781967096","03/02/2018 14:29:26","15176681662727615180128807468069642665"
"IT","000490000084471","FG147WH","0781966254","03/02/2018 14:37:11","15176686314798724856987503837963332063"
"IT","000490000056701","FM028SG","0781967179","03/02/2018 15:13:57","15176708373577937984712038624987535096"
"IT","000490000097634","FH793SL","0781966239","03/02/2018 16:07:21","15176740412610006081987521001848146873"
"IT","000490000076257","FK191VV","0781966155","03/02/2018 17:25:21","15176787218226238236371074827415651592"
"IT","000490000085726","FF010SV","0781966130","05/02/2018 06:41:14","15178128744686702522049675313827333873"
"IT","000490000034380","DF984XN","0781985742","05/02/2018 08:30:49","15178194494752512440478893965069213262"
"IT","000490000072762","FG854FE","0781965520","05/02/2018 09:59:16","15178247570126354753403316907362802924"
"IT","000490000093041","FM905XK","0781963442","05/02/2018 10:37:39","15178270596342599515213249458517788436"
"IT","000490000093720","FL843GB","0781963301","05/02/2018 10:39:53","15178271932942856489098240226065234531"
"IT","000490000093385","EH736DC","0781963319","05/02/2018 14:31:51","15178411116518495172584153719420904872"
"IT","000490000072853","FC875EA","0781965629","05/02/2018 15:37:35","15178450559995807585677391154688165186"
"IT","000490000097608","CH304FT","0781966494","06/02/2018 08:09:57","15179045978301912273059279660384812175"
"IT","000490000074534","EG186YY","0781965611","06/02/2018 09:25:04","15179091044459864678328117002638420097"
"IT","000490000097237","DJ361SK","0781963376","06/02/2018 11:05:17","15179151179333476715624239977702042866"
"IT","000490000083032","FA077SV","0781966536","06/02/2018 13:56:46","15179254068643801311524239203482839559"
"IT","000490000089304","DH688HG","0781985734","06/02/2018 14:30:05","15179274054578309679311089649153855875"
"IT","000490000072815","ES895TP","0781965579","06/02/2018 15:29:19","15179309594280019593472024048308779279"
"IT","000490000072870","DD939AV","0781965587","06/02/2018 16:07:27","15179332471767058162701977480412346924"
"IT","000490000100375","FM321WY","0781963426","06/02/2018 16:53:09","15179359893716748589911534891054362396"
"IT","000490000071929","CF525VX","0781965652","07/02/2018 07:54:03","15179900430452121495309281259114540707"
"IT","000490000071864","BT789JS","0781965645","07/02/2018 09:37:38","15179962587904096516752863399349569880"
"IT","000490000092980","CA802VL","0781963384","07/02/2018 15:44:48","15180182883215807786510104921393151544"
"IT","000490000083766","EB299BK","0781985627","09/02/2018 14:02:45","15181849658735803171437580801105873447"
"IT","000490000086192","FK679LT","0781966577","09/02/2018 14:37:32","15181870524730620540572659218088116011"
"IT","000490000097866","FM903XK","0781972351","09/02/2018 18:53:29","15182024094709626589047766029514071281"
"IT","000490000006836","FJ223ZP","0781966601","10/02/2018 06:23:21","15182438012992701180896894766793227884"
"IT","000490000088859","DS418HP","0781985767","10/02/2018 06:58:14","15182458944907396258526419128472991769"
"IT","000490000072825","DP162VF","0781965496","10/02/2018 07:13:32","15182468125422951016330679306890274814"
"IT","000490000072646","FM291NR","0781965595","10/02/2018 07:40:40","15182484410417222689498849514619351097"
"IT","000490000086315","FJ854VR","0781986443","10/02/2018 08:02:54","15182497749387559248057934481603108060"
"IT","000490000086497","DS307HP","0781985726","10/02/2018 08:10:54","15182502550034934540281830398067751579"
"IT","000490000072768","FE814MP","0781965512","10/02/2018 08:28:53","15182513335430562208931028972995611920"
"IT","000490000073949","FJ855VR","0781964929","10/02/2018 08:44:18","15182522587101605308965308441626179173"
"IT","000490000089783","DE855SM","0781985635","10/02/2018 09:04:35","15182534754507304269313028765777339132"
"IT","000490000096003","DA924MG","0781985718","10/02/2018 09:13:01","15182539816807804734157824768157655043"
"IT","000490000072811","ET650LF","0781965009","10/02/2018 09:22:51","15182545711572183067487405826380564184"
"IT","000490000072852","EK112GB","0781965660","10/02/2018 09:29:59","15182549991613881951782441963289508947"
"IT","000490000089308","DJ695AG","0781985650","10/02/2018 09:44:11","15182558511981902555317021976801164765"
"IT","000490000089075","EM478JL","0781985817","10/02/2018 10:01:20","15182568806039212930760338131634436924"
"IT","000490000093636","EM970CG","0781985643","10/02/2018 10:02:27","15182569477658667325585154245874163024"
"IT","000490000072810","EX126NJ","0781964978","10/02/2018 10:27:35","15182584553760205846929617683412822037"
"IT","000490000078453","EM939JL","0781965041","10/02/2018 10:41:35","15182592951760420969814897440723180022"
"IT","000490000090162","FG919AP","0781985916","10/02/2018 10:55:56","15182601566999580024979773682552477447"
"IT","000490000094166","FC911GY","0781963277","10/02/2018 11:26:18","15182619782867468407788090524724194083"
"IT","000490000085476","FG747DR","0781985254","10/02/2018 11:30:19","15182622195814549391845965345307642366"
"IT","000490000093074","DP288FJ","0781963350","10/02/2018 12:12:59","15182647796069811641771957392981931827"
"IT","000490000075349","CS907HN","0781965561","10/02/2018 12:44:57","15182666976021133226837904938304956606"
"IT","000490000093996","ES585RT","0781985288","10/02/2018 12:51:00","15182670604104604849411949823338898778"
"IT","000490000085973","FG669DR","0781985346","10/02/2018 13:28:26","15182693060644727562457247820788757115"
"IT","000490000015213","FB310FZ","0781985213","10/02/2018 14:31:29","15182730897814856607780588089786288713"
"IT","000490000093491","FE276EA","0781985361","10/02/2018 15:18:01","15182758817411453264710119101539057147"
"IT","000490000085539","FH794SL","0781966106","10/02/2018 15:28:30","15182765108613287627558735964094756956"
"IT","000490000087595","FM476ZH","0781985239","10/02/2018 16:07:42","15182788621194407076669397887073571131"
"IT","000490000079388","FG148WH","0781966072","10/02/2018 16:18:20","15182795001261047983037121411388505887"
"IT","000490000060096","DD666NG","0781985304","12/02/2018 07:19:29","15184199694740276911792024395651964297"
"IT","000490000088937","DF200HD","0781985320","12/02/2018 07:51:27","15184218874496074629658720707270016675"
"IT","000490000085968","DT234DA","0781985247","12/02/2018 08:43:55","15184250352660634216414062099082227020"
"IT","000490000015628","EK411VV","0781972807","12/02/2018 17:41:34","15184572945823442573590299322107634033"
"IT","000490000031507","CE693EE","0781986534","12/02/2018 18:27:34","15184600544809205376294712811325368950"
"IT","000490000074392","DC506XN","0781964937","13/02/2018 15:57:26","15185374466619608414493747472898855040"
"IT","000490000089293","EV813EW","0781986427","13/02/2018 16:05:43","15185379435393165597970922815754898115"
"IT","000490000075328","DT252AY","0781965025","13/02/2018 16:41:25","15185400855132017019620794790314254395"
"IT","000490000021582","FC755BR","0781972781","13/02/2018 17:22:09","15185425293900884629252972006972042207"
"IT","000490000015630","DY038GC","0781972724","13/02/2018 17:25:34","15185427347716333027054232813971073352"
"IT","000490000072839","DT498AY","0781964911","13/02/2018 18:09:37","15185453771817010538627059449289370162"
"IT","000490000095133","CD824CT","0781986583","13/02/2018 18:30:05","15185466059779063437762982094125636206"
"IT","000490000087951","FM972SG","0782028120","14/02/2018 06:52:53","15185911732144872222988757916841485481"
"IT","000490000090142","FM970SG","0782028062","14/02/2018 07:34:28","15185936685650084400304125383287662406"
"IT","000490000088851","FM969SG","0782028088","14/02/2018 08:36:09","15185973696395981655155701389861141799"
"IT","000490000087976","FM971SG","0782028096","14/02/2018 09:16:10","15185997707732081978334358025648859446"
"IT","000490000089129","FM973SG","0782028054","14/02/2018 10:10:26","15186030268912548790913359261445783830"
"IT","000490000087730","FM974SG","0782028195","14/02/2018 10:52:31","15186055514431622599889327917642466617"
"IT","000490000089330","FM976SG","0782028047","15/02/2018 07:00:32","15186780328016052187914114841444875737"
"IT","000490000087454","FM975SG","0782028203","15/02/2018 07:49:33","15186809739330438330622136161770672149"
"IT","000490000025996","DF566JD","0781972682","15/02/2018 15:34:34","15187088741063261566950501988460390100"
"IT","000490000089396","EN521XK","0781985981","17/02/2018 08:02:57","15188545778709108101239033869507060728"
"IT","000490000081067","EH735ED","0781964200","17/02/2018 08:26:57","15188560172171423941061582382800938320"
"IT","000490000033308","FL925SL","0781986526","17/02/2018 08:49:41","15188573816193170256032150861073719946"
"IT","000490000074510","ZA280YR","0781964234","17/02/2018 09:13:31","15188588115685611768242241440587162761"
"IT","000490000093857","FL599SL","0781985809","17/02/2018 09:44:09","15188606500281577724060304378653153505"
"IT","000490000093526","FD536KZ","0782027130","17/02/2018 09:50:19","15188610196311556295923356420713124723"
"IT","000490000072865","DN588MP","0781964788","17/02/2018 09:51:48","15188611086437590554727712718118350753"
"IT","000490000088705","FD059WR","0781986542","17/02/2018 10:31:27","15188634874277547569968297592604971421"
"IT","000490000072855","EH944ED","0781964192","17/02/2018 10:32:06","15188635264823094986037311436263655387"
